url,label,source,last_update,accuracy,transparency,type
airwars.org,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
alreporter.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
altoday.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
democratherald.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
ad.nl,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
allafrica.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
securingdemocracy.gmfus.org,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
amarillo.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
americanheritage.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
americanmilitarynews.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
americanpressinstitute.org,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
news.amomama.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
independentmail.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
aptnnews.ca,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
arcdigital.media,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
arirang.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
azcapitoltimes.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
armytimes.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
arstechnica.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
courier-tribune.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
atimes.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
apnews.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
atlasobscura.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
azfamily.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
ballotpedia.org,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
bangkokpost.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
baxterbulletin.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
belfercenter.org,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
bnd.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
benzinga.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
bestlifeonline.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
bettergov.org,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
bignewsnetwork.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
bigthink.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
sunherald.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
bismarcktribune.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
us.blastingnews.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
bleepingcomputer.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
bnonews.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
bozemandailychronicle.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
bridgemi.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
bringmethenews.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
bullshido.net,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
burnettcountysentinel.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
business2community.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
c-span.org,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
cpac.ca,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
capecodtimes.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
capitolfax.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
trib.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
castanet.net,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
philadelphia.cbslocal.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
cdt.org,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
opensecrets.org,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
csis.org,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
channelnewsasia.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
charitynavigator.org,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
timesfreepress.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
chinookobserver.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
csmonitor.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
cincinnati.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
cnet.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
ced.org,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
cpj.org,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
concordmonitor.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
congress.gov,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
cbo.gov,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
constitutioncenter.org,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
consumerreports.org,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
consumerist.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
cookpolitical.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
corriere.it,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
coronavirus.gov,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
cfr.org,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
countable.us,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
courthousenews.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
covidtracking.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
cp24.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
crainsdetroit.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
crimeola.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
ctvnews.ca,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
dccircuitbreaker.org,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
dailybusinessreview.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
dailycamera.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
daily-journal.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
dailyjournalonline.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
dailymaverick.co.za,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
dailyrecord.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
darientimes.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
daytondailynews.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
defensenews.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
defenseone.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
delrionewsherald.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
dentonrc.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
desmoinesregister.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
detik.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
differencebetween.net,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
digitaljournal.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
doctorswithoutborders.org,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
dpa-international.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
duluthnewstribune.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
eagletribune.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
eastidahonews.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
leadertelegram.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
ejinsight.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
elkodaily.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
elnuevodia.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
goerie.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
news.err.ee,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
eurasiagroup.net,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
everycrsreport.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
factcheck.org,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
factwire.org,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
fairobserver.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
fayobserver.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
federalnewsnetwork.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
federaltimes.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
ft.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
firstcoastnews.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
firstdraftnews.org,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
floridapolitics.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
jacksonville.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
foreignaffairs.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
foreignpolicy.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
fosters.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
fourstateshomepage.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
france24.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
freewheelus.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
fullfact.org,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
gainesville.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
gallup.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
gbtimes.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
geek.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
globalintegrity.org,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
globalslaveryindex.org,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
globegazette.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
goodnewsnetwork.org,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
gao.gov,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
govtrack.us,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
greatfallstribune.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
greenbaypressgazette.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
greenvilleonline.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
group30.org,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
hanfordsentinel.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
hbr.org,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
news.harvard.edu,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
hastingstribune.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
healthcarefinancenews.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
herald-review.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
hoax-slayer.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
homelandsecuritynewswire.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
howstuffworks.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
howtogeek.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
i24news.tv,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
icitizen.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
idahostatesman.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
imediaethics.org,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
inc.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
ijr.org,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
helenair.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
ivn.us,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
indexmundi.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
indystar.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
dailybulletin.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
iwpr.org,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
icij.org,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
iea.org,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
journals.cambridge.org,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
freemedia.at,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
rescue.org,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
ire.org,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
investopedia.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
jacksonsun.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
janes.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
japantimes.co.jp,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
jta.org,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
journalgazette.net,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
justicedenied.org,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
kff.org,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
kait8.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
kare11.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
kbmt–12newsnow.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
kbtx.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
kcci.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
kcra.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
kctv5.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
pittsburgh.cbslocal.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
kdvr.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
turnto23.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
ketv.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
wyomingnewsnow.tv,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
kiplinger.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
kiro7.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
kitv.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
kmov.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
knopnews2.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
knowyourmeme.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
knowherenews.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
knoxnews.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
koamnewsnow.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
kompas.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
ksl.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
ksnblocal4.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
kstp.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
ktla.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
ktuu.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
ktva.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
ktvu.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
kusi.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
news9.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
kxii.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
ledevoir.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
lalibre.be,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
lansingstatejournal.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
lcsun-news.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
law.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
law360.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
lawfareblog.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
leadstories.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
ldnews.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
